FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,COUNTY_NAME,LAT,LONG,ELEVATION
1061172,Northfield Center,Populated Place,Summit,41.3142217,-81.539285,299
1061182,Reily,Populated Place,Butler,39.4336647,-84.7610636,229
1061198,Sharonville,Populated Place,Hamilton,39.2681136,-84.4132746,178
1061200,Shauck,Populated Place,Morrow,40.6208922,-82.6618401,410
1061227,Michael J Kirwan Reservoir,Reservoir,Portage,41.1556124,-81.0748178,291
1061229,Whitewater River,Stream,Hamilton,39.1095021,-84.815783,138
1061427,Jackson,Populated Place,Jackson,39.0520169,-82.6365537,211
1061435,Locust Corner,Populated Place,Clermont,39.0247851,-84.2754925,263
1061436,Lodi,Populated Place,Medina,41.0333889,-82.0120908,283
1061440,London,Populated Place,Madison,39.8864493,-83.448253,321
1061441,Londonderry,Populated Place,Ross,39.2667332,-82.7904498,210
1061446,Loudonville,Populated Place,Ashland,40.6353382,-82.2332144,294
1061447,Louisville,Populated Place,Stark,40.8372809,-81.2595519,348
1061449,Lucasville,Populated Place,Scioto,38.879518,-82.9968419,167
1061453,Lyndhurst,Populated Place,Cuyahoga,41.5200523,-81.4887315,315
1061456,Lyons,Populated Place,Fulton,41.6994955,-84.0702235,234
1061458,Macedonia,Populated Place,Summit,41.3136664,-81.5084499,301
1061459,Madeira,Populated Place,Hamilton,39.1908926,-84.3635507,231
1061460,Madison,Populated Place,Lake,41.7711633,-81.049819,222
1061461,Madisonburg,Populated Place,Wayne,40.857834,-81.9256977,352
1061464,Malvern,Populated Place,Carroll,40.6917271,-81.1812148,303
1061465,Manchester,Populated Place,Adams,38.6881293,-83.6093611,154
1061469,Maplewood,Populated Place,Shelby,40.376161,-84.0257744,315
1061472,Mariemont,Populated Place,Hamilton,39.14506,-84.3743841,179
1061473,Marion,Populated Place,Marion,40.5886699,-83.1285242,299
1061474,Marseilles,Populated Place,Wyandot,40.7014449,-83.3927003,267
1061475,Marshall,Populated Place,Highland,39.1520107,-83.4849165,317
1061476,Marshallville,Populated Place,Wayne,40.9022772,-81.7340193,341
1061477,Martel,Populated Place,Marion,40.6689476,-82.9101837,317
1061478,Martins Ferry,Populated Place,Belmont,40.0959055,-80.724526,216
1061479,Martinsburg,Populated Place,Knox,40.2697883,-82.3540433,358
1061480,Marysville,Populated Place,Union,40.2364486,-83.3671432,302
1061481,Mason,Populated Place,Warren,39.3600586,-84.309939,247
1061482,Massieville,Populated Place,Ross,39.2650652,-82.966845,188
1061483,Massillon,Populated Place,Stark,40.7967244,-81.5215093,289
1061484,Maud,Populated Place,Butler,39.3553358,-84.3902192,251
1061486,Maximo,Populated Place,Stark,40.8764474,-81.1720461,360
1061487,Mayfield,Populated Place,Cuyahoga,41.5519952,-81.4392828,282
1061491,McComb,Populated Place,Hancock,41.1075523,-83.7927147,235
1061492,McCutchenville,Populated Place,Wyandot,40.9906113,-83.2593654,242
1061495,McConnelsville,Populated Place,Morgan,39.6486822,-81.8531912,211
1061497,McGonigle,Populated Place,Butler,39.4458878,-84.6830061,278
1061498,McGuffey,Populated Place,Hardin,40.69283,-83.7854909,296
1061500,Mecca,Populated Place,Trumbull,41.3895005,-80.7370251,284
1061501,Mechanicsburg,Populated Place,Champaign,40.0720039,-83.5563133,330
1061504,Medina,Populated Place,Medina,41.1383878,-81.8637474,332
1061505,Meeker,Populated Place,Marion,40.6436682,-83.3057529,273
1061511,Miamiville,Populated Place,Clermont,39.2125592,-84.2993823,177
1061515,Middlefield,Populated Place,Geauga,41.4619986,-81.0737079,343
1061516,Middleport,Populated Place,Meigs,39.0017452,-82.0487525,173
1061519,Middletown,Populated Place,Butler,39.5150576,-84.3982763,200
1061521,Mifflin,Populated Place,Ashland,40.773946,-82.36433,326
1061522,Milan,Populated Place,Erie,41.2975519,-82.6054547,201
1061523,Milford,Populated Place,Clermont,39.1753377,-84.2943821,167
1061524,Milford Center,Populated Place,Union,40.1786706,-83.4354782,303
1061526,Millville,Populated Place,Butler,39.389222,-84.6543933,189
1061535,Petersburg,Populated Place,Mahoning,40.9125611,-80.5303471,344
1061539,Pierpont,Populated Place,Ashtabula,41.7492217,-80.5684068,303
1061541,Piketon,Populated Place,Pike,39.0681252,-83.0143443,175
1061544,Piqua,Populated Place,Miami,40.1447732,-84.2424449,266
1061545,Pisgah,Populated Place,Butler,39.3183915,-84.3688294,296
1061552,Pleasant Hill,Populated Place,Miami,40.0517184,-84.3443919,284
1061558,Pleasantville,Populated Place,Fairfield,39.8097864,-82.5221031,277
1061561,Poland,Populated Place,Mahoning,41.0242258,-80.6147954,318
1061562,Polk,Populated Place,Ashland,40.9445003,-82.2154361,387
1061563,Pomeroy,Populated Place,Meigs,39.0275781,-82.033752,174
1061564,Port Clinton,Populated Place,Ottawa,41.5119954,-82.9376919,177
1061565,Port Jefferson,Populated Place,Shelby,40.328661,-84.0943865,296
1061567,Portsmouth,Populated Place,Scioto,38.7317431,-82.9976742,162
1061574,Proctorville,Populated Place,Lawrence,38.4370282,-82.3770959,169
1061575,Prospect,Populated Place,Marion,40.4503374,-83.1885258,277
1061586,Ravenna,Populated Place,Portage,41.1575566,-81.2420473,345
1061596,Republic,Populated Place,Seneca,41.1219995,-83.015747,268
1061597,Reynoldsburg,Populated Place,Franklin,39.9547861,-82.8121191,268
1061602,Richwood,Populated Place,Union,40.4264477,-83.2968631,290
1061606,Ridgeway,Populated Place,Hardin,40.5139432,-83.572706,323
1061608,Ripley,Populated Place,Brown,38.7456277,-83.8449245,153
1061609,Rittman,Populated Place,Wayne,40.9781103,-81.7820775,299
1061615,Roads,Populated Place,Jackson,39.0811839,-82.5379382,225
1061618,Rochester,Populated Place,Lorain,41.1264425,-82.3051625,283
1061619,Rock Creek,Populated Place,Ashtabula,41.6603329,-80.8606439,245
1061623,Rockbridge,Populated Place,Hocking,39.5797876,-82.5221027,232
1061624,Rockford,Populated Place,Mercer,40.6878252,-84.6466255,248
1061628,Ross,Populated Place,Butler,39.3122782,-84.6505034,167
1061657,Spring Valley,Populated Place,Greene,39.6089491,-84.0077105,232
1061662,Summitville,Populated Place,Columbiana,40.6781165,-80.8861964,338
1061668,Sylvania,Populated Place,Lucas,41.7189392,-83.7129935,202
1061671,Tallmadge,Populated Place,Summit,41.1014451,-81.441779,340
1061673,Tarlton,Populated Place,Pickaway,39.5558964,-82.7760048,275
1061680,Terrace Park,Populated Place,Hamilton,39.1592269,-84.3071602,171
1061692,Tipp City,Populated Place,Miami,39.9583892,-84.1721638,252
1061694,Tiro,Populated Place,Crawford,40.9056121,-82.7726803,321
1061697,Tontogany,Populated Place,Wood,41.419219,-83.7407702,200
1061703,Trenton,Populated Place,Butler,39.4808905,-84.4577222,198
1061707,Trinway,Populated Place,Muskingum,40.1411804,-82.0098585,223
1061716,Twinsburg,Populated Place,Summit,41.3125552,-81.4401129,305
1061719,Uhrichsville,Populated Place,Tuscarawas,40.3931218,-81.3464998,261
1061727,Welshfield,Populated Place,Geauga,41.3869987,-81.1423212,376
1061730,West Liberty,Populated Place,Logan,40.2522771,-83.7557663,332
1061732,West Alexandria,Populated Place,Preble,39.7444973,-84.5321727,271
1061736,Westchester,Populated Place,Butler,39.3303357,-84.408275,199
1061743,West Mansfield,Populated Place,Logan,40.4020003,-83.5452051,332
1061745,West Middletown,Populated Place,Butler,39.5236684,-84.4179993,199
1061746,West Millgrove,Populated Place,Wood,41.2439416,-83.491317,217
1061747,West Milton,Populated Place,Miami,39.9625534,-84.3280022,276
1061749,West Point,Populated Place,Columbiana,40.7083949,-80.7022976,283
1061751,West Richfield,Populated Place,Summit,41.2394992,-81.6551241,389
1061755,West Union,Populated Place,Adams,38.7945166,-83.5451934,290
1061759,Westerville,Populated Place,Franklin,40.1261743,-82.9290696,265
1061762,Westlake,Populated Place,Cuyahoga,41.4553232,-81.9179174,216
1061765,Weston,Populated Place,Wood,41.344774,-83.7971603,207
1061770,Wharton,Populated Place,Wyandot,40.8614438,-83.461592,269
1061775,Wickliffe,Populated Place,Lake,41.6053266,-81.4534492,234
1061779,Wilkesville,Populated Place,Vinton,39.0745195,-82.3259856,214
1061782,Williamsburg,Populated Place,Clermont,39.0542312,-84.0529886,248
1061784,Williamsport,Populated Place,Morrow,40.5795038,-82.7298981,418
1061787,Williston,Populated Place,Ottawa,41.6036599,-83.3399281,182
1061788,Willoughby,Populated Place,Lake,41.6397696,-81.4065011,201
1061791,Willshire,Populated Place,Van Wert,40.7486584,-84.7910739,243
1061792,Wilmington,Populated Place,Clinton,39.4453393,-83.8285375,310
1061798,Withamsville,Populated Place,Clermont,39.0622843,-84.2882706,268
1061801,Woodstock,Populated Place,Champaign,40.1739475,-83.5274254,318
1061802,Woodworth,Populated Place,Mahoning,40.9881148,-80.663408,326
1061805,Xenia,Populated Place,Greene,39.6847822,-83.9296526,284
1061807,Yellow Springs,Populated Place,Greene,39.8064486,-83.886874,295
1061813,Piedmont,Populated Place,Harrison,40.1884013,-81.1964948,298
1062628,Ancor,Populated Place,Hamilton,39.1372827,-84.317716,164
1062717,Covedale,Populated Place,Hamilton,39.1211701,-84.6063339,270
1062742,Eagle Mills,Populated Place,Vinton,39.3286777,-82.6921118,195
1062773,Fruitdale,Populated Place,Ross,39.3017313,-83.3396356,257
1062797,Groveport,Populated Place,Franklin,39.8783971,-82.8837888,226
1062799,Hageman,Populated Place,Warren,39.3900589,-84.2649379,204
1062821,Huntsville,Populated Place,Butler,39.3914469,-84.3835525,254
1062862,Luhrig,Populated Place,Athens,39.3334054,-82.1832025,207
1062880,Maustown,Populated Place,Butler,39.4056131,-84.4516103,247
1062956,Princeton,Populated Place,Butler,39.3883908,-84.4538324,258
1062963,Red Lion,Populated Place,Warren,39.4914482,-84.2496602,293
1063052,Taylors Creek,Populated Place,Hamilton,39.2106127,-84.6741139,161
1063415,Newport,Populated Place,Shelby,40.2958814,-84.3696712,297
1064295,Ada,Populated Place,Hardin,40.7694969,-83.8227149,292
1064297,Adamsville,Populated Place,Muskingum,40.0697925,-81.8823542,311
1064298,Adario,Populated Place,Richland,40.9345,-82.4501677,351
1064299,Addyston,Populated Place,Hamilton,39.1367249,-84.709114,144
1064300,Adelphi,Populated Place,Ross,39.4667304,-82.7471145,256
1064305,Akron,Populated Place,Summit,41.0814447,-81.5190053,291
1064308,Alexandria,Populated Place,Licking,40.0889524,-82.6123872,296
1064313,Alliance,Populated Place,Stark,40.9153362,-81.1059309,353
1064319,Amelia,Populated Place,Clermont,39.0283966,-84.2177136,267
1064320,Amherst,Populated Place,Lorain,41.3978217,-82.2223775,210
1064327,Andersonville,Populated Place,Ross,39.4278405,-83.0096262,198
1064328,Andover,Populated Place,Ashtabula,41.6067211,-80.572296,333
1064330,Ankenytown,Populated Place,Knox,40.534227,-82.5048871,348
1064331,Anna,Populated Place,Shelby,40.3944932,-84.1727231,315
1064333,Ansonia,Populated Place,Darke,40.214492,-84.6369011,304
1064336,Apple Creek,Populated Place,Wayne,40.7517229,-81.8393038,318
1064339,Archbold,Populated Place,Fulton,41.5214401,-84.307172,223
1064342,Arlington,Populated Place,Hancock,40.8936647,-83.6502092,263
1064345,Armstrongs Mills,Populated Place,Belmont,39.9081284,-80.9348176,231
1064347,Ashley,Populated Place,Delaware,40.4089499,-82.955461,300
1064353,Auburn,Populated Place,Butler,39.3911659,-84.7021724,242
1064361,Austinburg,Populated Place,Ashtabula,41.7719991,-80.8545331,247
1064362,Austintown,Populated Place,Mahoning,41.1017247,-80.7645239,344
1064365,Avon,Populated Place,Lorain,41.4517093,-82.0354225,203
1064377,Baltic,Populated Place,Tuscarawas,40.440066,-81.699016,325
1064378,Baltimore,Populated Place,Fairfield,39.8453418,-82.6007185,263
1064381,Barnesville,Populated Place,Belmont,39.9881261,-81.1764961,387
1064386,Barton,Populated Place,Belmont,40.1072933,-80.8411992,243
1064392,Bay Bridge,Locale,Erie,41.4725515,-82.8110209,174
1064393,Bay Village,Populated Place,Cuyahoga,41.4847663,-81.9220845,193
1064399,Beaver,Populated Place,Pike,39.0306272,-82.8243382,209
1064405,Belle Valley,Populated Place,Noble,39.7906282,-81.5562357,227
1064407,Bellefontaine,Populated Place,Logan,40.3611643,-83.7596557,379
1064408,Bellevue,Populated Place,Huron,41.2736647,-82.8415763,229
1064409,Bellville,Populated Place,Sandusky,40.6200589,-82.5107222,347
1064411,Belmore,Populated Place,Putnam,41.1533845,-83.9385529,224
1064415,Benton Ridge,Populated Place,Hancock,41.0047752,-83.7941035,241
1064416,Bergholz,Populated Place,Jefferson,40.5195084,-80.8839755,282
1064420,Berlin Heights,Populated Place,Erie,41.3253278,-82.4932261,237
1064425,Bethany,Populated Place,Butler,39.3845025,-84.3735522,256
1064426,Bethel,Populated Place,Clermont,38.9636771,-84.0807664,269
1064431,Bethesda,Populated Place,Belmont,40.0161818,-81.0726013,372
1064435,Bevis,Populated Place,Hamilton,39.2575569,-84.6016127,268
1064437,Big Plain,Populated Place,Madison,39.8386722,-83.2890825,300
1064447,Blakeslee,Populated Place,Williams,41.5242175,-84.7302334,263
1064455,Bloomingburg,Populated Place,Fayette,39.6050616,-83.3954726,303
1064457,Bloomville,Populated Place,Seneca,41.0520001,-83.0149129,284
1064458,Blue Ash,Populated Place,Hamilton,39.2320029,-84.3782734,258
1064461,Bluffton,Populated Place,Allen,40.8953302,-83.8888289,254
1064469,Botkins,Populated Place,Shelby,40.467826,-84.1805022,305
1064480,Branch Hill,Populated Place,Clermont,39.2461697,-84.2932711,176
1064481,Brandon,Populated Place,Knox,40.3122852,-82.5090516,329
1064483,Brecksville,Populated Place,Cuyahoga,41.3197763,-81.6267904,271
1064484,Brecon,Populated Place,Hamilton,39.2806139,-84.3566065,265
1064485,Brewster,Populated Place,Stark,40.707003,-81.5981799,303
1064503,Dalton,Populated Place,Wayne,40.7989449,-81.6954067,336
1064511,Darrtown,Populated Place,Butler,39.4956099,-84.6613395,225
1064514,Dayton,Populated Place,Montgomery,39.7589478,-84.1916069,225
1064517,Decatur,Populated Place,Brown,38.8156269,-83.7038099,282
1064518,Deerfield,Populated Place,Portage,41.0245024,-81.0500944,328
1064519,Defiance,Populated Place,Defiance,41.2844933,-84.3557802,206
1064521,Delaware,Populated Place,Delaware,40.2986724,-83.067965,265
1064529,Dennison,Populated Place,Tuscarawas,40.3933994,-81.3337215,264
1064530,Dent,Populated Place,Hamilton,39.185891,-84.6513353,257
1064533,Derby,Populated Place,Pickaway,39.7686725,-83.2057463,277
1064537,Dexter City,Populated Place,Noble,39.657851,-81.4720666,217
1064550,Dorset,Populated Place,Ashtabula,41.6803328,-80.667301,299
1064568,Dunlap,Populated Place,Hamilton,39.2922787,-84.6180024,261
1064582,East Liberty,Populated Place,Logan,40.3311673,-83.5824283,346
1064586,East Palestine,Populated Place,Columbiana,40.8339509,-80.5403469,305
1064587,East Ringgold,Populated Place,Pickaway,39.6695075,-82.8610092,299
1064588,East Rochester,Populated Place,Columbiana,40.7461701,-81.0350936,332
1064589,East Springfield,Populated Place,Jefferson,40.450621,-80.8603639,387
1064593,Eastlake,Populated Place,Lake,41.6539359,-81.4503924,189
1064601,Edison,Populated Place,Morrow,40.5575598,-82.862403,324
1064608,Elida,Populated Place,Allen,40.7886618,-84.203839,244
1064610,Elkton,Populated Place,Columbiana,40.7620052,-80.6986861,272
1064616,Elm Grove,Populated Place,Pike,39.0464587,-83.1637939,189
1064618,Elmwood Place,Populated Place,Hamilton,39.1872809,-84.4879985,158
1064624,Englewood,Populated Place,Montgomery,39.8775553,-84.3021673,279
1064630,Excello,Populated Place,Butler,39.4808909,-84.4188321,191
1064639,Farmer,Populated Place,Defiance,41.3831062,-84.6305089,228
1064644,Fayette,Populated Place,Fulton,41.6733839,-84.3268926,241
1064647,Felicity,Populated Place,Clermont,38.8389576,-84.096321,280
1064648,Fernald,Populated Place,Hamilton,39.2756116,-84.6896704,161
1064652,Fitchville,Populated Place,Huron,41.0947762,-82.4885036,302
1064655,Flat Rock,Populated Place,Seneca,41.2358873,-82.8601876,244
1064661,Flushing,Populated Place,Belmont,40.1495133,-81.0662112,391
1064667,Foster,Populated Place,Warren,39.3192256,-84.2529927,182
1064668,Fostoria,Populated Place,Seneca,41.156998,-83.4168702,238
1064673,Frankfort,Populated Place,Ross,39.4014524,-83.1807431,225
1064677,Frazeysburg,Populated Place,Muskingum,40.1172905,-82.1193076,226
1064680,Fredericktown,Populated Place,Knox,40.4811721,-82.5407213,335
1064687,Fresno,Populated Place,Coshocton,40.3325692,-81.7415163,240
1064691,Fruit Hill,Populated Place,Hamilton,39.0756169,-84.3643835,221
1064699,Galion,Populated Place,Crawford,40.7336688,-82.7899026,357
1064703,Garfield Heights,Populated Place,Cuyahoga,41.4169974,-81.6059581,291
1064704,Garrettsville,Populated Place,Portage,41.2842224,-81.0964856,303
1064705,Gates Mills,Populated Place,Cuyahoga,41.5175519,-81.4034477,219
1064714,Georgetown,Populated Place,Brown,38.8645138,-83.9040944,280
1064715,Gerald,Populated Place,Henry,41.4569955,-84.1441145,215
1064716,Germantown,Populated Place,Montgomery,39.6261682,-84.3693882,220
1064729,Glendale,Populated Place,Hamilton,39.2706134,-84.4593871,192
1064731,Glenmont,Populated Place,Holmes,40.5200635,-82.0973748,268
1064736,Gnadenhutten,Populated Place,Tuscarawas,40.3584006,-81.4342809,255
1064739,Good Hope,Populated Place,Fayette,39.4472853,-83.3649154,281
1064740,Gordon,Populated Place,Darke,39.930607,-84.5085621,318
1064744,Grafton,Populated Place,Lorain,41.2725522,-82.0545892,245
1064745,Grand Rapids,Populated Place,Wood,41.4119963,-83.8643852,201
1064748,Grant,Populated Place,Hardin,40.7106099,-83.5679837,284
1064750,Green Camp,Populated Place,Marion,40.5320032,-83.2104714,278
1064755,Greenfield,Populated Place,Highland,39.3520084,-83.3826928,278
1064756,Greenford,Populated Place,Mahoning,40.9439478,-80.791469,377
1064757,Greenhills,Populated Place,Hamilton,39.268113,-84.5229999,245
1064759,Greensburg,Populated Place,Summit,40.9317235,-81.4648375,359
1064762,Greenville,Populated Place,Darke,40.1028264,-84.6330115,318
1064763,Greenwich,Populated Place,Huron,41.0300548,-82.5157264,314
1064773,Grover Hill,Populated Place,Paulding,41.0192157,-84.4766169,220
1064783,Hamersville,Populated Place,Brown,38.9178456,-83.9832639,295
1064784,Hamilton,Populated Place,Butler,39.3995008,-84.5613355,181
1064788,Hanover,Populated Place,Licking,40.0797892,-82.2609801,251
1064794,Harlem Springs,Populated Place,Carroll,40.5208967,-81.0031488,380
1064801,Harrisburg,Populated Place,Franklin,39.8095063,-83.1710229,242
1064802,Harrod,Populated Place,Allen,40.7064404,-83.9213299,299
1064808,Hartville,Populated Place,Stark,40.9636685,-81.3312195,356
1064813,Havana,Populated Place,Huron,41.1372769,-82.7471263,254
1064820,Hebardville,Populated Place,Athens,39.2534066,-82.1679239,227
1064833,Hicksville,Populated Place,Defiance,41.293106,-84.7619032,232
1064835,Higginsport,Populated Place,Brown,38.7897929,-83.9674286,156
1064840,Hillsboro,Populated Place,Highland,39.2022866,-83.611587,342
1064842,Hiram,Populated Place,Portage,41.3125552,-81.1437098,382
1064848,Holgate,Populated Place,Henry,41.2489375,-84.133,217
1064849,Holland,Populated Place,Lucas,41.621718,-83.711604,195
1064850,Hollansburg,Populated Place,Darke,39.9969925,-84.7921818,354
1064852,Holmesville,Populated Place,Holmes,40.6295049,-81.924309,262
1064857,Homeworth,Populated Place,Columbiana,40.8353365,-81.0659288,348
1064870,Howard,Populated Place,Knox,40.4075642,-82.3268249,275
1064888,Irondale,Populated Place,Jefferson,40.5717306,-80.7264665,216
1064896,Jacksontown,Populated Place,Licking,39.9595093,-82.4129309,304
1064898,Jacobsburg,Populated Place,Belmont,39.9650725,-80.9042594,395
1064900,Jamestown,Populated Place,Greene,39.6581163,-83.7349236,323
1064905,Jelloway,Populated Place,Knox,40.5367288,-82.3001614,318
1064910,Jerry City,Populated Place,Wood,41.2539411,-83.6043759,212
1064912,Jewett,Populated Place,Harrison,40.3678437,-81.0053731,303
1064920,Keene,Populated Place,Coshocton,40.3450687,-81.8681894,312
1064928,Kent,Populated Place,Portage,41.1536674,-81.357886,325
1064929,Kenton,Populated Place,Hardin,40.6469982,-83.6096516,302
1064935,Killbuck,Populated Place,Holmes,40.4950646,-81.9845906,245
1064936,Kimball,Populated Place,Erie,41.3094971,-82.7018486,217
1064937,Kimbolton,Populated Place,Guernsey,40.1528489,-81.572065,244
1064942,Kingston,Populated Place,Ross,39.4739514,-82.9107333,241
1064944,Kinsman,Populated Place,Trumbull,41.4439435,-80.5886856,284
1064955,Kunkle,Populated Place,Williams,41.6367174,-84.4952267,268
1064959,Lafayette,Populated Place,Madison,39.9375608,-83.4065858,308
1064960,Lafferty,Populated Place,Belmont,40.1117363,-81.0192646,321
1064961,Lagrange,Populated Place,Lorain,41.2372753,-82.119872,250
1064964,Lakeside,Populated Place,Ottawa,41.5431062,-82.7490744,186
1064966,Lakewood,Populated Place,Cuyahoga,41.4819932,-81.7981908,215
1064970,Laporte,Populated Place,Lorain,41.3306045,-82.0776466,231
1064972,Lattasburg,Populated Place,Wayne,40.8786676,-82.1084857,353
1064974,Laurelville,Populated Place,Hocking,39.473397,-82.7393363,224
1064976,Layhigh,Populated Place,Butler,39.3617218,-84.6960607,280
1064977,Le Sourdsville,Populated Place,Butler,39.4403354,-84.4299432,196
1064978,Leavittsburg,Populated Place,Trumbull,41.2478344,-80.8770307,277
1064980,Leesburg,Populated Place,Highland,39.3450634,-83.5529748,309
1064981,Leesville,Populated Place,Carroll,40.4517317,-81.2120494,304
1064982,Leesville,Populated Place,Crawford,40.795335,-82.7882361,342
1064984,Leipsic,Populated Place,Putnam,41.0983847,-83.9846655,233
1064989,Letart Falls,Populated Place,Meigs,38.8928591,-81.9240257,180
1064991,Lewistown,Populated Place,Logan,40.422273,-83.8846598,310
1064992,Lexington,Populated Place,Richland,40.6786691,-82.5823931,371
1064993,Liberty Center,Populated Place,Henry,41.443385,-84.0088346,207
1064997,Lime City,Populated Place,Wood,41.5350517,-83.5668775,196
1065001,Lindsey,Populated Place,Sandusky,41.4189404,-83.2213115,189
1065002,Linndale,Populated Place,Cuyahoga,41.4467173,-81.767078,231
1065006,Lisbon,Populated Place,Columbiana,40.7720044,-80.7681336,295
1065007,Litchfield,Populated Place,Medina,41.1678322,-82.0229219,306
1065015,Lockbourne,Populated Place,Franklin,39.8092301,-82.972404,217
1065016,Lockington,Populated Place,Shelby,40.2081055,-84.2338335,289
1065026,Milledgeville,Populated Place,Fayette,39.5928392,-83.5874208,320
1065045,Monnett,Populated Place,Crawford,40.7175582,-83.0399108,297
1065046,Monroeville,Populated Place,Huron,41.2442202,-82.6962926,216
1065047,Montgomery,Populated Place,Hamilton,39.2281143,-84.3541062,244
1065056,Morgantown,Populated Place,Pike,39.1295124,-83.1982405,190
1065058,Morral,Populated Place,Marion,40.6878354,-83.2124167,277
1065060,Morristown,Populated Place,Belmont,40.0631256,-81.0742677,386
1065061,Morrow,Populated Place,Warren,39.3545046,-84.1271568,195
1065067,Mount Eaton,Populated Place,Wayne,40.6945024,-81.7031847,381
1065069,Mount Gilead,Populated Place,Morrow,40.5492265,-82.8274015,346
1065072,Mount Liberty,Populated Place,Knox,40.3467288,-82.6301689,370
1065073,Mount Orab,Populated Place,Brown,39.0275659,-83.919652,287
1065077,Mount Sterling,Populated Place,Madison,39.7195055,-83.2651926,275
1065081,Mowrystown,Populated Place,Highland,39.0384,-83.7485358,304
1065082,Mulberry,Populated Place,Clermont,39.1933932,-84.2421586,256
1065092,Nankin,Populated Place,Ashland,40.9214449,-82.2818278,316
1065104,New Lebanon,Populated Place,Montgomery,39.7453337,-84.3849462,276
1065105,New Philadelphia,Populated Place,Tuscarawas,40.4897871,-81.4456706,276
1065108,New Athens,Populated Place,Harrison,40.1847909,-80.9956521,361
1065109,New Baltimore,Populated Place,Hamilton,39.2647785,-84.6674475,169
1065111,New Bremen,Populated Place,Auglaize,40.4369919,-84.3796729,288
1065112,New Burlington,Populated Place,Hamilton,39.2595016,-84.5571672,250
1065113,New Carlisle,Populated Place,Clark,39.9361699,-84.0254913,274
1065115,New Concord,Populated Place,Muskingum,39.9936837,-81.7340168,263
1065119,New Haven,Populated Place,Hamilton,39.2756112,-84.7407827,171
1065127,New Moorefield,Populated Place,Clark,39.9920046,-83.7171488,320
1065129,New Paris,Populated Place,Preble,39.8569934,-84.7932918,316
1065130,New Petersburg,Populated Place,Highland,39.2622868,-83.444916,298
1065138,New Vienna,Populated Place,Clinton,39.3236736,-83.6910336,342
1065144,Newark,Populated Place,Licking,40.0581205,-82.4012643,254
1065145,Newburgh Heights,Populated Place,Cuyahoga,41.450052,-81.6634618,211
1065149,Newton Falls,Populated Place,Trumbull,41.18839,-80.9781468,284
1065150,Newtonsville,Populated Place,Clermont,39.1820064,-84.0863225,274
1065151,Newtown,Populated Place,Hamilton,39.1245048,-84.361606,152
1065152,Ney,Populated Place,Defiance,41.3811617,-84.5227275,216
1065154,Niles,Populated Place,Trumbull,41.1828353,-80.765358,268
1065159,North Bend,Populated Place,Hamilton,39.1525576,-84.7480038,175
1065160,North Randall,Populated Place,Cuyahoga,41.4347758,-81.5256766,318
1065163,North Canton,Populated Place,Stark,40.875891,-81.4023356,354
1065164,North College Hill,Populated Place,Hamilton,39.2183911,-84.5507778,251
1065165,North Eaton,Populated Place,Lorain,41.3133839,-81.9812516,247
1065166,North Fairfield,Populated Place,Huron,41.1039433,-82.6118422,283
1065168,North Industry,Populated Place,Stark,40.738948,-81.3667806,305
1065171,North Lewisburg,Populated Place,Champaign,40.2231134,-83.557427,333
1065172,North Lima,Populated Place,Mahoning,40.9483929,-80.6589633,335
1065175,North Royalton,Populated Place,Cuyahoga,41.3136644,-81.7245739,366
1065193,Ohio City,Populated Place,Van Wert,40.7714368,-84.6155134,250
1065195,Okeana,Populated Place,Butler,39.3478323,-84.7674513,195
1065196,Okolona,Populated Place,Henry,41.3553271,-84.2177247,214
1065197,Old Washington,Populated Place,Guernsey,40.0386822,-81.4445621,309
1065200,Olena,Populated Place,Huron,41.154498,-82.5410064,289
1065205,Omega,Populated Place,Pike,39.1517349,-82.9101753,181
1065206,Oneida,Populated Place,Butler,39.4783912,-84.3902201,200
1065211,Orange,Populated Place,Cuyahoga,41.4497758,-81.4806744,353
1065212,Orangeville,Populated Place,Trumbull,41.3392217,-80.5189602,280
1065213,Oregonia,Populated Place,Warren,39.4508937,-84.0960452,211
1065216,Orrville,Populated Place,Wayne,40.8436664,-81.7640212,323
1065217,Orwell,Populated Place,Ashtabula,41.5350551,-80.8681437,273
1065223,Otway,Populated Place,Scioto,38.866462,-83.1874041,182
1065226,Overpeck,Populated Place,Butler,39.45089,-84.5143903,193
1065228,Owensville,Populated Place,Clermont,39.1225624,-84.1357677,263
1065247,Roseville,Populated Place,Muskingum,39.8072903,-82.0712522,221
1065249,Roundhead,Populated Place,Hardin,40.5594952,-83.8352148,306
1065250,Rowsburg,Populated Place,Ashland,40.8586678,-82.1557103,335
1065253,Royalton,Populated Place,Fairfield,39.7275637,-82.7665602,308
1065254,Rudolph,Populated Place,Wood,41.2978299,-83.6699339,210
1065259,Rushville,Populated Place,Fairfield,39.76451,-82.4315441,320
1065263,Russellville,Populated Place,Brown,38.8664589,-83.7868687,293
1065264,Sabina,Populated Place,Clinton,39.4886732,-83.6368659,320
1065266,Saint Charles,Populated Place,Butler,39.3914432,-84.7424513,282
1065269,Saint Johns,Populated Place,Auglaize,40.5558822,-84.0835563,308
1065272,Saint Paris,Populated Place,Champaign,40.128389,-83.959658,368
1065281,Salineville,Populated Place,Columbiana,40.6225623,-80.8378609,274
1065289,Savannah,Populated Place,Ashland,40.9653333,-82.3651647,335
